Name,ID,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Me Va A Castigar El Señor,1m7FERQ0mu9OuhRTUdzHbP,0.00083,0.471,0.946,0.0314,2.0,0.38,-5.516,1.0,0.0494,160.059,4.0,0.788,rock
DIME COMO ES QUE NO GOZAS,6hMwYF9yok533cqZB631MN,0.366,0.779,0.523,0.0206,5.0,0.0786,-10.222,1.0,0.0359,130.128,4.0,0.892,rock
Criminales Sudamericanos,1DzEPtqVgNL85O0mwtOAk4,0.00725,0.714,0.972,8.61e-05,11.0,0.86,-4.149,0.0,0.0361,98.191,4.0,0.933,rock
Todo Algún Día Termina,45YYcOVAIAFxGV0kR4pMq0,0.00568,0.548,0.941,1.67e-05,7.0,0.295,-4.061,1.0,0.0556,153.027,4.0,0.767,rock
Somos amigos,6V3zMRLRCSOQtAJG8wVybk,0.0262,0.59,0.95,0.0,2.0,0.33,-4.796,1.0,0.0405,154.988,4.0,0.958,rock
Amor Sin Odio,2bk0AuqjYp7giuIOuD6G2W,0.0587,0.504,0.769,0.00255,7.0,0.207,-9.082,1.0,0.129,118.562,4.0,0.579,rock
El ataque de las chicas cocodrilo,4dy99PdH0CM3dbNUwJRoDw,0.00745,0.641,0.888,1.49e-05,9.0,0.244,-2.296,1.0,0.0386,120.067,4.0,0.608,rock
Una noche más (feat. Bruses),2kDqNf72Cicvk14rLdC9gW,0.194,0.816,0.733,0.000505,6.0,0.173,-5.805,1.0,0.0335,124.981,4.0,0.838,rock
yo pr1mero,0O0kmHHBUG4YCqrKvMnmQy,0.403,0.935,0.532,0.0,8.0,0.089,-6.416,0.0,0.0396,110.013,4.0,0.844,rock
XQ Sigues Pasando :(,60WnyQpJMxndoCwfo3TbuE,0.0175,0.63,0.781,0.0,1.0,0.322,-3.951,1.0,0.0399,102.908,4.0,0.45,rock
DESCARTABLE,7J00DHotXFrXatl9X6xY9r,0.00896,0.624,0.932,3.08e-05,11.0,0.0966,-2.931,0.0,0.0591,135.052,3.0,0.477,rock
Fútbol Rock,1et2VDNG2yWvhM5hYmbUQP,0.196,0.715,0.767,0.175,0.0,0.864,-8.788,1.0,0.152,159.994,4.0,0.818,rock
no es culpa mía,1vDZDgRzTb6TBej8kZ3vqO,0.0985,0.792,0.661,0.00148,8.0,0.117,-3.371,0.0,0.073,149.049,4.0,0.533,rock
"Física o Química (feat. Enol, Hens, Walls)",4dqrBXSWOaaEI1jlPegcQz,0.00565,0.57,0.903,0.0,7.0,0.278,-3.704,1.0,0.0443,99.939,4.0,0.815,rock
Las Dudas,4IIFgOUMSAQFSuwaTgKqu8,0.00503,0.542,0.934,0.0,10.0,0.223,-2.574,1.0,0.102,170.044,4.0,0.459,rock
La Última Canción,3js8DzXWWL7hfRMumQRAAQ,0.654,0.383,0.594,5.63e-06,4.0,0.144,-9.117,1.0,0.0382,96.435,4.0,0.239,rock
Amor de Mentiras,3tR5W1b5FKefjEMIcalMND,2.21e-06,0.452,0.876,0.00956,1.0,0.0607,-4.133,1.0,0.0326,147.929,4.0,0.501,rock
RELÁMPAGO,6zZ7FyFFB8EOsDNN5WPtit,0.289,0.372,0.809,0.00129,5.0,0.0942,-6.651,0.0,0.0345,171.999,4.0,0.618,rock
Perdido,5S7k88yKKQe2sPPvpZnH3R,0.0113,0.442,0.863,0.0,11.0,0.402,-4.218,1.0,0.0406,126.011,4.0,0.582,rock
Despertar,52j7qytl2Cp3gM811huoLr,0.0039,0.774,0.489,0.0812,10.0,0.288,-5.351,0.0,0.0377,106.011,4.0,0.833,rock
MALAVIDA (feat. Evlay),27nzBHeQnDC8WvJlHdbEr9,0.0374,0.603,0.944,0.0,0.0,0.114,-4.474,1.0,0.099,116.973,4.0,0.228,rock
mejores amigos,3UO6Hj6xtowWdanb3hs5QR,0.00518,0.605,0.871,0.0,5.0,0.433,-2.888,1.0,0.0704,156.976,4.0,0.702,rock
Cama Vacía,5K8Exvm7PPo426jozW4m2q,0.00133,0.464,0.918,0.0,1.0,0.0939,-3.883,1.0,0.0426,157.91,4.0,0.268,rock
PORTARSE MAL,20EnydkCy1x6OZsITbWQre,0.00636,0.561,0.829,0.0,8.0,0.0675,-3.0,1.0,0.0685,147.006,4.0,0.878,rock
Jaula de Oro,5N9gBB5NObA2S0kv7ABQYs,0.392,0.55,0.428,0.0,3.0,0.104,-7.746,1.0,0.0384,144.169,4.0,0.367,rock
Lo Que Hay Dentro de Mí,7A06ah5X99giuAenkTYEmB,0.00785,0.567,0.81,0.0,8.0,0.698,-5.672,1.0,0.073,155.082,4.0,0.616,rock
novio del año,40lKiE4aIosLiD5NmMeZm1,0.000809,0.541,0.902,0.0,2.0,0.342,-3.535,1.0,0.0417,160.005,4.0,0.864,rock
Alaska,1LpsC9iwh1VK1nOtN7729V,0.515,0.779,0.412,0.0,5.0,0.0944,-9.701,1.0,0.0374,107.162,4.0,0.647,rock
Prometimos,1V5zzGagkwA8n4f13R8aQL,0.0268,0.358,0.668,0.0,0.0,0.0905,-5.71,1.0,0.0454,189.879,3.0,0.196,rock
Nublado (feat. Travis Barker),5p5CzJAFaStkaqrQhkYpBT,0.0254,0.595,0.711,0.0,1.0,0.0647,-5.849,1.0,0.0603,167.958,4.0,0.874,rock
Me Gustas Tanto,4WBJ91Nw8P9RkknvHbcm3P,0.0902,0.724,0.868,0.0,0.0,0.184,-3.73,1.0,0.103,82.993,4.0,0.963,rock
Tajada,0HGchjSKUuMNsLg8zfwqFf,0.0592,0.549,0.941,2.82e-05,10.0,0.115,-3.123,0.0,0.14,172.077,4.0,0.69,rock
Sin Rencor Ni Mal De Amores,45upTL3P8UfS2jC2yvN9gr,0.144,0.538,0.824,0.0,4.0,0.766,-2.857,1.0,0.03,88.033,4.0,0.649,rock
Money In The Bank,29ncRQANm0IUUOc5p60ECP,0.00493,0.603,0.908,1.13e-05,8.0,0.143,-3.96,1.0,0.11,166.158,4.0,0.766,rock
santos inocentes,2Pe6VHlT4dw9hAWSNKIbwT,0.00495,0.472,0.778,0.00061,9.0,0.101,-5.372,1.0,0.054,89.914,4.0,0.378,rock
She’s So Cool (with Pale Waves),2ma25BxbSTq90j64a0SP60,0.00243,0.666,0.91,0.0261,8.0,0.321,-3.853,1.0,0.0395,127.956,4.0,0.927,rock
Dos,1lDTr8oIKdRPcLsZtlyHXb,0.102,0.759,0.626,0.0,1.0,0.298,-6.894,0.0,0.0709,111.929,4.0,0.888,rock
Lo Que Nadie Supo Dar,2vjbQMwQNPqkqqtjFRRiVA,0.0404,0.64,0.732,0.00026,7.0,0.0557,-3.241,1.0,0.0344,90.496,4.0,0.9,rock
Vuelta en U,2uSQpyjWJpSaoxjc27VAZ3,0.00226,0.389,0.812,0.223,9.0,0.0741,-8.526,1.0,0.0327,164.951,4.0,0.575,rock
ECLIPSE,3mEb7NQ4pCQ7Rwy9RVC2eq,0.343,0.565,0.266,0.0,11.0,0.12,-8.512,0.0,0.0456,171.848,4.0,0.556,rock
Lo Siento,7j0k11HlS0Xemv5tAQw4GV,0.0458,0.669,0.74,0.0,4.0,0.318,-5.174,1.0,0.0267,127.991,4.0,0.764,rock
Cuesta Arriba,2sSKTls9xVXRnVUe0g8v6O,0.211,0.637,0.896,0.0,7.0,0.169,-4.631,1.0,0.1,85.072,4.0,0.461,rock
Mechero,2EJeJwsC9ApcPx8rxB5OwO,0.0134,0.624,0.733,0.0,2.0,0.109,-5.227,1.0,0.0811,99.093,4.0,0.687,rock
Domingo,2v1Oi3AGWynVMJJLqUYte8,0.0178,0.333,0.863,0.688,7.0,0.218,-7.688,1.0,0.0417,168.867,4.0,0.681,rock
Despídete Bien,01VQjDzfxV3E7YeBVZ9hdI,0.159,0.681,0.711,0.0,6.0,0.323,-5.134,0.0,0.0521,106.038,4.0,0.652,rock
Una sensación,1QzFFFzey3qgQlMxXyrOxj,0.0156,0.533,0.911,1.04e-06,10.0,0.323,-3.408,1.0,0.108,145.97,4.0,0.587,rock
Ojalá,1GOCK6Pr1oXFQUpqNVSTZ9,0.000898,0.582,0.794,0.0,5.0,0.145,-6.95,1.0,0.033,125.011,4.0,0.667,rock
Abismo,5jEPrWsnRPJzmeCllVFpSW,0.012,0.512,0.714,2.73e-05,11.0,0.0949,-8.395,0.0,0.0437,83.003,4.0,0.207,rock
Todo Se Detiene Aquí,2PoTLpuxPRcpMh5vou5clV,0.00331,0.554,0.887,0.0,9.0,0.0879,-5.187,1.0,0.0338,138.027,4.0,0.641,rock
Echao’ a perder,0UqHiphvidOqxY3IxKSejM,0.000175,0.53,0.882,0.00405,1.0,0.128,-6.325,1.0,0.0338,159.969,4.0,0.356,rock
Himno (para los que están jodidos),0xk30CeA3Klu0xOOdE8grl,0.00289,0.571,0.964,0.00442,9.0,0.465,-3.006,1.0,0.0497,147.936,4.0,0.628,rock
El Puesto Es Mío,4EXV8TWancvWk4co8l97PP,0.0161,0.62,0.795,0.0,10.0,0.181,-5.908,0.0,0.0387,148.968,4.0,0.757,rock
San Saltarín,2hEAq79PQKziZiioLv4Xrk,0.000446,0.444,0.891,0.000171,1.0,0.267,-5.996,0.0,0.04,102.012,4.0,0.491,rock
Tu Tiempo,2a09cdduEZrXSIhVo2LPmv,0.00198,0.562,0.71,1.97e-06,9.0,0.0637,-6.922,1.0,0.0371,119.96,4.0,0.294,rock
Algo Bien,6k2HTT8CqCUWlEG7saWg0r,0.181,0.578,0.849,0.00138,5.0,0.255,-6.114,1.0,0.0791,179.87,4.0,0.813,rock
Suéltate el pelo,3MGZVhOFo5ihrcUjFkE8mb,0.0163,0.496,0.949,0.0,4.0,0.234,-3.085,1.0,0.16,175.877,4.0,0.621,rock
TRAS,7AnsmqpKKsxrLSp4GiXDu7,0.0127,0.589,0.842,0.0868,6.0,0.0423,-3.999,1.0,0.0352,140.104,4.0,0.449,rock
FLASHBACKS,26Frme7h8IxAkzfFp7rUSS,0.128,0.726,0.921,0.0,11.0,0.131,-3.711,1.0,0.11,150.002,4.0,0.921,rock
Tú Ya No Dices Nada,453J04Y7iitrBquFXDKql1,0.208,0.459,0.781,4.07e-06,4.0,0.103,-5.692,0.0,0.0558,136.905,4.0,0.321,rock
Toda Mi Fe,4xv8YtHeOHydpg3Y6OYkUQ,0.0058,0.562,0.92,4.07e-06,7.0,0.0878,-3.059,1.0,0.0406,133.001,4.0,0.347,rock
Movimiento,2pBkGJf561cHhTLHaImDns,4.44e-05,0.46,0.847,0.735,8.0,0.13,-6.435,0.0,0.033,173.041,4.0,0.448,rock
La Trampa,5uD1CL09esqtKnRx6oZeqm,0.515,0.487,0.49,3.53e-05,7.0,0.101,-7.899,1.0,0.0302,74.235,4.0,0.361,rock
Me da igual,1MB8FjCsHDfLn3EjPO3ehp,0.117,0.646,0.815,0.0,1.0,0.129,-6.339,1.0,0.0328,119.962,4.0,0.531,rock
Señorita Revolución,7EDmXSg0xZZT3NkcBjijCn,0.000258,0.618,0.838,0.0547,2.0,0.335,-6.061,1.0,0.0405,137.976,4.0,0.774,rock
Gris,5mhBRIDs3aNvg4WZnhRMYy,9.93e-05,0.442,0.818,0.0369,11.0,0.332,-7.23,0.0,0.0447,144.938,4.0,0.257,rock
Un Tragaluz,2DPL2XmKCVg0CKcrDO1ozs,0.000793,0.455,0.931,1.89e-05,7.0,0.373,-5.62,1.0,0.0613,150.081,4.0,0.461,rock
Cansado de estar triste,0KhvJklV4bqAuXwFLEEX3x,0.0517,0.684,0.718,0.0,1.0,0.0843,-5.392,0.0,0.0371,134.894,4.0,0.648,rock
Si Te Quieres Quedar,2lkMkD3UsyAdkbFrG6Arzg,0.0849,0.71,0.863,0.0,1.0,0.142,-8.112,0.0,0.0373,118.078,4.0,0.968,rock
Every Breath You Take,1JSTJqkT5qHq8MDJnJbRE1,0.543,0.82,0.452,0.00294,1.0,0.0714,-9.796,1.0,0.0348,117.401,4.0,0.74,rock
Iris,6Qyc6fS4DsZjB2mRW9DsQs,0.00125,0.315,0.715,7.97e-06,11.0,0.0942,-8.072,0.0,0.0362,155.925,3.0,0.497,rock
Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,0.0644,0.828,0.492,0.00428,0.0,0.128,-9.744,1.0,0.0276,120.151,4.0,0.789,rock
Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,0.061,0.574,0.913,0.00158,6.0,0.156,-4.793,0.0,0.133,115.728,4.0,0.423,rock
"Paint It, Black",63T7DJ1AFDD6Bn8VzG6JE8,0.0493,0.464,0.795,0.00244,1.0,0.399,-9.267,1.0,0.0926,158.691,4.0,0.612,rock
Hotel California - 2013 Remaster,40riOy7x9W7GXjyGp4pjAv,0.00574,0.579,0.508,0.000494,2.0,0.0575,-9.484,1.0,0.027,147.125,4.0,0.609,rock
You Give Love A Bad Name,0rmGAIH9LNJewFw7nKzZnc,0.0663,0.541,0.96,2.25e-06,0.0,0.344,-2.947,0.0,0.0505,122.803,4.0,0.812,rock
Under the Bridge,3d9DChrdc6BOeFsbrZ3Is0,0.0576,0.559,0.345,0.000105,4.0,0.141,-13.496,1.0,0.0459,84.581,4.0,0.458,rock
You Shook Me All Night Long,2SiXAy7TuUkycRVbbWDEpo,0.00287,0.532,0.767,0.000513,7.0,0.39,-5.509,1.0,0.0574,127.361,4.0,0.755,rock
I Was Made For Lovin' You,07q0QVgO56EorrSGHC48y3,0.214,0.768,0.852,7.36e-05,4.0,0.0723,-6.215,1.0,0.038,128.373,4.0,0.867,rock
Sweet Home Alabama,7e89621JPkKaeDSTQ3avtg,0.181,0.596,0.605,0.000331,7.0,0.0863,-12.145,1.0,0.0255,97.798,4.0,0.886,rock
Rich Girl,0qRR9d89hIS0MHRkQ0ejxX,0.461,0.573,0.683,0.0,5.0,0.0935,-6.644,1.0,0.176,169.519,4.0,0.817,rock
The Reason,5B5eTk7DF8KVp1zpQoY1XY,0.0129,0.474,0.671,0.0,4.0,0.159,-4.649,1.0,0.0289,82.94,4.0,0.0682,rock
With Or Without You,6ADSaE87h8Y3lccZlBJdXH,0.000202,0.54,0.429,0.355,2.0,0.141,-11.822,1.0,0.0285,110.171,4.0,0.113,rock
Dancing In the Dark,7FwBtcecmlpc1sLySPXeGE,0.0115,0.527,0.942,0.0,1.0,0.188,-5.64,0.0,0.0366,148.723,4.0,0.495,rock
Heart-Shaped Box,11LmqTE2naFULdEP94AUBa,0.199,0.256,0.641,0.0329,1.0,0.0853,-10.283,1.0,0.0552,203.006,4.0,0.382,rock
Landslide,5ihS6UUlyQAfmp48eSkxuQ,0.883,0.414,0.161,0.000223,7.0,0.117,-22.32,0.0,0.0318,159.375,4.0,0.423,rock
Wild World,7mjSHL2Eb0kAwiKbvNNyD9,0.345,0.48,0.542,0.000609,0.0,0.113,-8.51,1.0,0.0348,152.853,4.0,0.567,rock
Stairway to Heaven - Remaster,5CQ30WqJwcep0pYcV4AMNc,0.58,0.338,0.34,0.0032,9.0,0.116,-12.049,0.0,0.0339,82.433,4.0,0.197,rock
Free Fallin',5tVA6TkbaAH9QMITTQRrNv,0.212,0.623,0.449,0.0,5.0,0.0613,-13.333,1.0,0.0253,84.383,4.0,0.572,rock
Wonderwall - Remastered,7ygpwy2qP3NbrxVkHvUhXY,0.000509,0.375,0.893,0.0,2.0,0.187,-4.097,1.0,0.0406,174.323,4.0,0.434,rock
I Still Haven't Found What I'm Looking For,6wpGqhRvJGNNXwWlPmkMyO,0.0135,0.564,0.774,0.00191,1.0,0.0861,-9.424,1.0,0.0368,100.894,4.0,0.657,rock
Smells Like Teen Spirit,5ghIJDpPoe3CfHMGu71E6T,2.55e-05,0.502,0.912,0.000173,1.0,0.106,-4.556,1.0,0.0564,116.761,4.0,0.72,rock
High and Dry,2a1iMaoWQ5MnvLFBDv4qkf,0.0724,0.419,0.383,0.0176,4.0,0.0896,-11.782,1.0,0.0256,87.568,4.0,0.35,rock
Say It Ain't So,6VoIBz0VhCyz7OdEoRYDiA,0.00737,0.634,0.551,1.82e-05,3.0,0.07,-7.136,1.0,0.0352,151.779,4.0,0.453,rock
Beast Of Burden - Remastered 1994,77oU2rjC5XbjQfNe3bD6so,0.39,0.783,0.878,0.000778,1.0,0.0426,-3.864,0.0,0.0308,100.626,4.0,0.885,rock
One,3G69vJMWsX6ZohTykad2AU,0.245,0.392,0.534,0.00104,0.0,0.155,-8.793,1.0,0.0369,181.305,4.0,0.325,rock
"Another Brick in the Wall, Pt. 2",4gMgiXfqyzZLMhsksGmbQV,0.0782,0.693,0.394,0.000694,0.0,0.247,-15.882,1.0,0.0428,104.114,4.0,0.721,rock
By the Way,1f2V8U1BiWaC9aJWmpOARe,0.0264,0.451,0.97,0.00355,0.0,0.102,-4.938,1.0,0.107,122.444,4.0,0.198,rock
Come As You Are,4P5KoWXOxwuobLmHXLMobV,0.00016,0.5,0.824,0.00161,4.0,0.0916,-5.846,0.0,0.0388,120.125,4.0,0.539,rock
"I Don't Want To Miss A Thing - From ""Armageddon"" Soundtrack",5qlJg0Wbj3sslxfwiaRNpq,0.172,0.39,0.649,0.0,2.0,0.216,-5.163,1.0,0.0345,121.161,4.0,0.144,rock
Wish You Were Here,6mFkJmJqdDVQ1REhVfGgd1,0.735,0.481,0.262,0.0114,7.0,0.832,-15.73,1.0,0.0414,122.861,4.0,0.375,rock
Whole Lotta Love - 1990 Remaster,0hCB0YR03f6AmQaHbwWDe8,0.0484,0.412,0.902,0.131,9.0,0.405,-11.6,1.0,0.405,89.74,4.0,0.422,rock
Heroes - 2017 Remaster,7Jh1bpe76CNTCgdgAdBw4Z,0.000678,0.489,0.758,0.49,7.0,0.092,-6.491,1.0,0.0297,112.113,4.0,0.435,rock
One of These Nights - 2013 Remaster,608xszaAxVh4m7NcKJiAbF,0.0603,0.655,0.606,0.0789,7.0,0.0757,-10.385,1.0,0.0285,110.061,4.0,0.765,rock
Crazy,3QxKpdTB8ZSFn8MGeCCpsQ,0.0454,0.348,0.848,0.0,6.0,0.143,-4.674,0.0,0.0396,162.189,3.0,0.486,rock
Under Pressure - Remastered 2011,11IzgLRXV7Cgek3tEgGgjw,0.422,0.671,0.711,0.0,2.0,0.104,-7.813,1.0,0.0478,113.809,4.0,0.466,rock
No Te Apartes de Mí,74KqkyHbpneHF6JT8EwUOO,0.791,0.816,0.549,3.4e-05,7.0,0.117,-8.649,1.0,0.0312,111.032,4.0,0.886,rock
Azul,7ffkdwy4EvMSeUnPVSyqqw,0.0634,0.516,0.703,0.607,9.0,0.108,-6.413,1.0,0.0363,97.983,4.0,0.491,rock
50 Ways to Leave Your Lover,6Qb7gtV6Q4MnUjSbkFcopl,0.166,0.815,0.372,0.000116,7.0,0.0767,-12.814,1.0,0.0752,101.684,4.0,0.293,rock
Bohemian Rhapsody - Remastered 2011,7tFiyTwD0nx5a1eklYtX2J,0.288,0.392,0.402,0.0,0.0,0.243,-9.961,0.0,0.0536,143.883,4.0,0.228,rock
Yellow Ledbetter,3bE5slaVEfaDreqARl6k4M,0.29,0.504,0.354,4.71e-06,4.0,0.157,-11.3,1.0,0.0339,140.87,4.0,0.292,rock
Again,5c1QJAiC3773EwiZLwHf5x,0.0148,0.55,0.804,4.33e-05,2.0,0.105,-5.218,1.0,0.0271,79.166,4.0,0.789,rock
Brown Sugar - Remastered 2009,61UuPxxYUvacEH6SHIK3sU,0.219,0.633,0.934,0.00021,0.0,0.0592,-3.594,1.0,0.0344,128.606,4.0,0.963,rock
I'll Be There For You,07HqIg8BnB1lJElnw2ZiSR,0.0532,0.437,0.727,0.0,2.0,0.103,-5.432,1.0,0.0293,73.029,4.0,0.233,rock
Piece of My Heart,1xKQbqQtQWrtQS47fUJBtl,0.263,0.443,0.727,0.000141,4.0,0.169,-7.951,1.0,0.145,160.82,4.0,0.566,rock
Somebody To Love - Remastered 2011,6cFZ4PLC19taNlpl9pbGMf,0.19,0.497,0.693,0.0,8.0,0.215,-7.024,1.0,0.0565,111.539,3.0,0.358,rock
Te Para 3 - MTV Unplugged,2kMVxFh1y5gow2hBtqGO4m,0.707,0.523,0.339,0.0111,2.0,0.709,-9.913,1.0,0.0275,115.7,3.0,0.117,rock
I Hate Myself for Loving You,2HXixVqzzm9rEUIMAWzshl,0.0847,0.611,0.882,1.08e-06,9.0,0.192,-11.225,1.0,0.0538,117.932,4.0,0.605,rock
She's Gone,5dFoWIiJ2814hRwMYDcFiU,0.313,0.523,0.341,0.000114,4.0,0.621,-14.034,1.0,0.0388,77.487,4.0,0.355,rock
Mi Primer Dia Sin Ti,7eKkXV2jH4xGefItHAUk9g,0.129,0.526,0.649,0.0,9.0,0.271,-5.534,1.0,0.0241,83.405,4.0,0.408,rock
Ahora Que No Estas,4YtvPDN9v12yXIwRdGWXYz,0.00172,0.364,0.812,5.27e-06,5.0,0.182,-4.31,1.0,0.0301,157.355,4.0,0.697,rock
Sirens,1cAMXz9mnvrqyQLSG4KeeE,0.00309,0.523,0.847,1.21e-05,3.0,0.146,-5.888,1.0,0.028,155.032,4.0,0.475,rock
El Duelo (feat. Ely Guerra),1BH4LMGVMLBGc9uEJdm8D8,0.255,0.34,0.445,0.000325,4.0,0.694,-7.926,0.0,0.0305,112.532,4.0,0.17,rock
Legendary,0NJKX45ZZnGWyDcEnoH7C5,0.00352,0.563,0.835,0.014,1.0,0.072,-5.747,1.0,0.0318,129.98,4.0,0.681,rock
Dark Matter,0HLRccMV34ON7T0hH1qEVn,0.000251,0.495,0.961,0.0,2.0,0.0729,-3.798,1.0,0.145,100.036,4.0,0.403,rock
Wild God,6d2JJCLcg02uteyuvFVmCq,0.405,0.25,0.67,1.48e-06,7.0,0.223,-7.194,1.0,0.0626,165.889,4.0,0.637,rock
Raise Your Hands,1WAgMzQu2hQcJlmRu3P6Cp,0.000133,0.425,0.828,0.000192,9.0,0.0907,-2.605,1.0,0.0376,121.98,4.0,0.408,rock
Psychedelic Orgasm,5z8H0o98dlKANCnDlKsjkY,0.000685,0.461,0.707,0.148,4.0,0.274,-8.31,0.0,0.0383,119.986,4.0,0.0346,rock
How You Remind Me,0gmbgwZ8iqyMPmXefof8Yf,0.00135,0.446,0.764,0.0,10.0,0.099,-5.042,1.0,0.033,172.094,4.0,0.543,rock
The Middle,6GG73Jik4jUlQCkKg9JuGO,0.0371,0.643,0.849,0.0,2.0,0.058,-5.428,1.0,0.0526,162.152,4.0,0.903,rock
Can't Stop,3ZOEytgrvLwQaqXreDs2Jx,0.0179,0.618,0.938,0.0,9.0,0.167,-3.442,1.0,0.0456,91.455,4.0,0.875,rock
The Kids Aren't Alright,4EchqUKQ3qAQuRNKmeIpnf,0.00704,0.523,0.943,3.81e-05,1.0,0.0579,-4.203,1.0,0.0337,99.607,4.0,0.766,rock
Running Up That Hill (A Deal With God),1PtQJZVZIdWIYdARpZRDFO,0.719,0.629,0.545,0.00308,10.0,0.0604,-13.123,0.0,0.0546,108.376,4.0,0.194,rock
Drops of Jupiter (Tell Me),2hKdd3qO7cWr2Jo0Bcs0MA,0.153,0.481,0.638,0.0,0.0,0.154,-5.862,1.0,0.0276,79.064,4.0,0.497,rock
Bitter Sweet Symphony - Remastered 2016,57iDDD9N9tTWe75x6qhStw,0.0335,0.356,0.917,0.0,9.0,0.406,-6.006,1.0,0.0479,171.176,4.0,0.518,rock
The Adults Are Talking,5ruzrDWcT0vuJIOMW7gMnW,0.0113,0.593,0.749,0.106,5.0,0.314,-5.67,1.0,0.0475,164.959,4.0,0.649,rock
Dreams,4JGKZS7h4Qa16gOU3oNETV,0.00313,0.551,0.643,0.00385,4.0,0.421,-13.091,1.0,0.0353,128.661,4.0,0.514,rock
Go Your Own Way - 2004 Remaster,07GvNcU1WdyZJq3XxP0kZa,0.0185,0.583,0.947,0.00109,5.0,0.0679,-5.12,1.0,0.0378,135.448,4.0,0.803,rock
Come Together - Remastered 2009,2EqlS6tkEnglzr7tkKAAYD,0.0302,0.533,0.376,0.248,9.0,0.0926,-11.913,0.0,0.0393,165.007,4.0,0.187,rock
My Hero,4dVbhS6OiYvFikshyaQaCN,6.2e-05,0.398,0.927,0.000177,9.0,0.0575,-4.212,1.0,0.0567,77.106,4.0,0.311,rock
Mary On A Cross,2HZLXBOnaSRhXStMLrq9fD,0.000235,0.466,0.9,0.00104,11.0,0.103,-4.469,1.0,0.0447,130.02,4.0,0.561,rock
When You Were Young,70wYA8oYHoMzhRRkARoMhU,0.000152,0.467,0.988,0.0484,11.0,0.28,-3.313,1.0,0.112,130.433,4.0,0.321,rock
Gimme Shelter,6H3kDe7CGoWYBabAeVWGiD,0.447,0.634,0.63,0.039,1.0,0.17,-8.277,0.0,0.031,118.628,4.0,0.489,rock
Baba O'Riley,3qiyyUfYe7CRYLucrPmulD,0.313,0.489,0.724,0.185,5.0,0.287,-8.367,1.0,0.0352,117.292,4.0,0.15,rock
Uprising,4VqPOruhp5EdPBeR92t6lQ,0.000202,0.602,0.905,0.064,2.0,0.117,-4.046,1.0,0.0775,128.019,4.0,0.411,rock
A Symptom Of Being Human,7xOB82ELg70RoIM3mMTkt4,0.0892,0.601,0.552,0.0,0.0,0.134,-7.534,1.0,0.0261,133.979,4.0,0.324,rock
Barracuda,4KfSdst7rW39C0sfhArdrz,0.015,0.548,0.691,0.106,4.0,0.144,-13.553,0.0,0.0369,137.145,4.0,0.667,rock
Learn to Fly,5OQsiBsky2k2kDKy2bX2eT,1.83e-05,0.465,0.919,2.07e-05,4.0,0.262,-4.025,1.0,0.0408,135.997,4.0,0.537,rock
Bulls On Parade,0tZ3mElWcr74OOhKEiNz1x,0.0124,0.412,0.919,0.0601,5.0,0.424,-7.291,1.0,0.184,166.367,4.0,0.572,rock
Rhiannon,05oETzWbd4SI33qK2gbJfR,0.111,0.723,0.49,0.0946,9.0,0.0923,-14.745,0.0,0.0296,129.012,4.0,0.795,rock
Starlight,3skn2lauGk7Dx6bVIt5DVj,0.000436,0.55,0.874,1.02e-05,4.0,0.206,-4.046,1.0,0.0321,121.61,4.0,0.318,rock
All These Things That I've Done,5vollujufHY0jMZxx77VWr,0.00245,0.539,0.702,2.37e-05,6.0,0.117,-7.291,1.0,0.0436,118.106,4.0,0.206,rock
Bigmouth Strikes Again - 2011 Remaster,2OErSh4oVVAUll0vHxdr6p,0.0704,0.401,0.901,0.0,1.0,0.538,-5.011,0.0,0.041,134.799,4.0,0.839,rock
Comfortably Numb,5HNCy40Ni5BZJFw1TKzRsC,0.15,0.472,0.366,0.312,11.0,0.0837,-12.595,0.0,0.0286,127.163,4.0,0.171,rock
Shout,2gQaQUhDCNGfBVXTvxAmXQ,0.174,0.511,0.942,1.87e-05,0.0,0.139,-10.407,1.0,0.0429,97.909,4.0,0.498,rock
Best of You,5FZxsHWIvUsmSK1IAvm2pp,0.000769,0.366,0.94,9.42e-05,1.0,0.188,-5.119,0.0,0.0696,130.198,4.0,0.369,rock
Blue Monday,6hHc7Pks7wtBIW8Z6A0iFq,0.00198,0.762,0.651,0.856,0.0,0.111,-13.34,1.0,0.0655,130.395,4.0,0.941,rock
Could Have Been Me,3IyCL4Em1GOpNGDf451Hg1,0.0158,0.541,0.907,0.000185,4.0,0.34,-4.512,1.0,0.0642,80.029,4.0,0.434,rock
Master of Puppets (Remastered),54bm2e3tk8cliUz3VSdCPZ,0.00067,0.539,0.828,0.421,4.0,0.154,-9.108,0.0,0.035,105.25,4.0,0.562,rock
London Calling - Remastered,5jzma6gCzYtKB1DbEwFZKH,0.123,0.651,0.801,0.0,0.0,0.0825,-7.34,1.0,0.0514,133.769,4.0,0.776,rock
Now And Then,4vziJcnB2Qyi9o4nIRUeN7,0.238,0.442,0.605,6.44e-05,4.0,0.307,-4.639,0.0,0.0284,87.194,4.0,0.358,rock
